#   gal ID      M*           rh* 
  752593    7.3393e+08     1.6298
  752652    2.2750e+08     1.4392
  752695    8.4929e+08     1.8922
  752715    2.9726e+08     2.2021
  752757    2.3908e+08     1.8469
  752790    8.4766e+08     2.1458
  752816    3.5485e+08     1.4989
  752860    3.6570e+08     1.3713
  752944    2.2852e+08     1.2152
  752990    7.5752e+08     1.5250
  753024    2.2476e+08     3.2347
  753068    3.5943e+08     1.1608
  753108    2.5839e+08     1.4091
  753140    3.3272e+08     1.2486
  753172    2.2203e+08     2.0711
  753204    3.2142e+08     1.5901
  753257    2.4095e+08     1.2804
  753258    3.1994e+07     1.1399
  753338    6.4500e+08     1.4296
  753339    3.1091e+07     0.8663
  753365    6.4713e+08     1.5803
  753430    7.6951e+08     1.2853
  753476    2.0142e+08     0.3230
  753533    7.9724e+07     0.7417
  753534    5.2778e+07     0.4888
  753574    5.7642e+08     1.5738
  753606    4.4887e+08     0.8956
  753633    1.6315e+08     0.7284
  753698    5.2560e+08     2.0080
  753726    3.1034e+08     1.8035
  753781    7.6209e+08     1.6628
  753807    1.7215e+08     1.1781
  753849    2.7816e+08     0.7590
  753880    4.0872e+08     1.4398
  753908    4.6566e+08     1.2663
  753928    8.7803e+07     0.8287
  753930    3.2219e+07     1.0947
  753968    5.8561e+08     2.6188
  753994    2.1543e+08     1.6795
  754037    1.1140e+08     1.0367
  754090    2.3137e+08     1.2847
  754151    2.0789e+08     0.6497
  754187    4.9176e+08     1.4147
  754221    1.7275e+08     1.3566
  754287    3.6780e+08     2.5723
  754311    4.6001e+08     3.2513
  754342    2.9066e+08     0.6545
  754387    2.0047e+08     1.7102
  754434    3.4285e+08     1.0312
  754483    6.1765e+08     3.3187
  754504    6.3698e+08     1.9866
  754524    3.6088e+08     0.7028
  754556    8.9857e+08     1.5260
  754587    1.5183e+08     1.8681
  754637    7.3718e+08     1.8178
  754680    6.6512e+08     1.6502
  754709    6.6048e+08     1.1456
  754721    9.4657e+08     1.6154
  754740    7.3045e+08     1.7962
  754771    3.5696e+08     1.2748
  754802    1.8804e+08     1.3289
  754803    2.5774e+07     0.7486
  754859    5.5930e+08     2.2809
  754880    7.7672e+08     1.3028
  754906    2.4669e+08     0.3614
  754907    1.6276e+08     1.0057
  754931    3.8782e+08     1.4711
  754992    1.1915e+08     0.9689
  755039    3.8053e+08     1.9584
  755070    6.9079e+07     1.8557
  755122    7.5057e+08     0.9769
  755171    1.6463e+08     1.4268
  755172    4.2849e+07     0.7546
  755218    4.4382e+08     1.2143
  755260    8.7239e+08     1.3858
  755286    7.0771e+08     0.9216
  755320    1.2002e+08     2.6691
  755362    2.0908e+08     0.9091
  755411    6.0262e+08     1.3918
  755442    4.3209e+08     2.6500
  755477    5.0460e+08     1.7190
  755504    9.2562e+07     0.7831
  755505    2.5385e+07     0.9155
  755549    4.7646e+08     0.4072
  755575    7.4046e+08     0.6883
  755604    3.0752e+08     1.5305
  755643    3.5207e+08     2.0879
  755663    1.1036e+09     1.5656
  755678    9.4520e+08     2.7204
  755701    6.3002e+08     2.2495
  755741    2.9484e+08     2.1070
  755776    2.8078e+08     1.4015
  755818    1.0781e+09     1.6720
  755838    7.3874e+08     0.9520
  755863    1.7468e+08     1.1950
  755898    8.6188e+08     1.0957
  755926    2.1884e+08     2.1033
  755985    1.4871e+08     1.5268
  756037    1.4084e+08     0.7128
  756087    1.3833e+08     0.6181
  756131    4.5926e+08     1.3463
  756178    1.0603e+08     0.6441
  756247    2.9082e+08     1.7964
  756283    2.6243e+08     1.4128
  756325    1.3019e+08     1.3284
  756389    1.5758e+08     1.4288
  756421    3.4219e+08     0.7984
  756440    4.9564e+08     0.7584
  756479    3.4688e+08     1.4101
  756505    1.2052e+08     0.6491
  756564    4.9538e+08     1.6094
  756590    8.2631e+08     1.7792
  756613    1.8111e+08     1.0976
  756655    2.1722e+08     0.8046
  756686    2.1938e+08     1.6598
  756742    7.2683e+08     2.1054
  756758    3.4481e+08     1.4239
  756790    2.0034e+08     1.0279
  756791    1.6237e+08     0.5640
  756808    5.0310e+08     0.3584
  756822    3.1432e+08     1.2465
  756867    6.7404e+07     1.6092
  756919    5.4235e+08     0.4632
  756939    4.7850e+08     0.9890
  756982    7.4669e+08     0.5677
  757007    6.3994e+08     0.9749
  757040    5.3129e+08     2.2326
  757056    1.1289e+08     1.0920
  757057    7.1472e+07     0.9017
  757093    2.9878e+08     1.5999
  757131    2.1830e+08     3.6133
  757153    4.2152e+08     1.6545
  757189    2.9918e+08     2.3189
  757218    2.9795e+08     0.8663
  757263    2.9405e+08     1.1057
  757299    1.6884e+08     0.5288
  757348    3.4458e+08     3.5890
  757420    7.0827e+08     0.6726
  757455    4.7084e+08     2.2223
  757488    3.2750e+08     1.6542
  757527    5.9838e+08     1.1572
  757552    2.7392e+08     1.3405
  757580    1.5040e+08     1.5730
  757614    1.1558e+09     1.6100
  757637    1.7389e+08     2.1010
  757667    4.9395e+08     1.9514
  757686    1.3300e+08     1.6047
  757749    2.4531e+08     2.6477
  757769    9.2479e+07     1.3248
  757818    7.7189e+08     2.9785
  757830    2.8612e+08     0.9191
  757880    5.2465e+08     2.3571
  757906    6.9791e+08     1.3521
  757934    2.0307e+08     1.2259
  757984    2.4709e+08     2.1752
  758023    6.3047e+08     2.0516
  758037    1.9211e+08     1.0704
  758071    3.7393e+08     1.2288
  758108    4.1241e+08     1.1670
  758154    2.5269e+08     2.9893
  758194    4.7096e+08     1.1187
  758235    5.1635e+08     1.6442
  758269    2.0337e+08     2.1377
  758330    9.6517e+07     1.6200
  758331    4.5568e+07     1.3241
  758431    2.1943e+08     1.0740
  758473    2.6830e+08     1.5345
  758506    1.5197e+08     0.5551
  758545    8.3750e+08     1.4253
  758555    4.2557e+08     0.3263
  758568    5.4959e+08     1.4239
  758603    3.6337e+08     2.3555
  758656    3.4115e+08     1.9254
  758683    2.7091e+08     1.7871
  758721    2.1830e+08     1.4176
  758759    2.7148e+08     0.6647
  758802    1.9790e+08     0.5469
  758803    6.4760e+07     1.1278
  758835    4.4648e+07     0.9763
  758837    2.6763e+07     0.8628
  758890    7.6939e+07     1.6864
  758943    5.0390e+08     0.3226
  758967    9.0120e+07     1.1629
  759016    2.5837e+08     0.5403
  759056    8.7023e+07     1.3893
  759106    9.9524e+08     2.3328
  759129    7.4472e+08     0.3397
  759158    2.8184e+08     1.5329
  759202    2.5992e+08     2.0410
  759231    2.0460e+08     1.2273
  759313    2.7769e+08     0.4864
  759314    4.3293e+07     0.8784
  759338    8.7055e+07     1.2175
  759410    2.2679e+08     1.3159
  759451    2.8681e+08     1.7141
  759479    6.5797e+07     0.6109
  759480    5.5991e+07     0.6890
  759546    2.1177e+08     1.1281
  759582    9.3169e+08     1.2440
  759602    8.6938e+08     1.3027
  759617    3.3753e+08     1.2054
  759657    1.7402e+08     1.0595
  759696    3.3321e+08     1.5341
  759732    3.5299e+08     0.8915
  759761    1.1645e+08     1.4346
  759825    2.1507e+08     1.2547
  759917    2.8891e+08     1.3362
  759960    7.0043e+07     1.1820
  760029    1.4361e+08     1.1819
  760070    1.5151e+08     1.5429
  760108    1.2248e+08     1.1951
  760109    7.7159e+07     0.5493
  760146    8.6982e+07     0.6261
  760209    6.6667e+08     1.4192
  760268    7.6391e+07     1.6200
  760324    8.0517e+08     1.4236
  760351    3.1424e+08     1.8241
  760393    9.4234e+07     2.3389
  760473    3.3729e+08     1.8437
  760511    2.8652e+08     0.8031
  760554    4.6567e+08     1.7606
  760587    4.3645e+08     1.3277
  760618    2.4198e+08     1.8833
  760660    3.3207e+08     1.0333
  760676    2.1897e+08     1.3522
  760729    5.1770e+08     1.3064
  760772    4.1453e+08     0.8349
  760797    1.2854e+08     1.1810
  760852    7.3175e+07     1.3025
  760853    4.1070e+07     0.6401
  760946    4.3807e+08     1.7907
  761008    3.0620e+08     2.2711
  761040    1.1265e+08     1.4691
  761069    2.5428e+08     1.9865
  761070    4.6400e+07     0.9209
  761100    1.1226e+08     0.5315
  761101    3.3591e+07     1.1130
  761139    2.4338e+08     1.6114
  761193    1.6774e+08     1.4465
  761245    3.7230e+08     0.8244
  761270    3.8265e+08     1.4839
  761302    2.9792e+08     1.5083
  761343    3.9998e+08     0.3432
  761372    8.3480e+08     1.2088
  761397    3.3618e+08     0.3306
  761434    2.7064e+08     1.4703
  761482    7.6239e+08     0.3210
  761497    2.8167e+08     1.7183
  761530    2.4056e+08     1.3098
  761566    1.9483e+08     0.6160
  761585    2.8769e+08     1.2830
  761619    3.2702e+08     1.5209
  761647    4.5170e+08     1.4439
  761669    5.9773e+08     1.7266
  761707    7.2838e+08     1.4448
  761732    4.4816e+08     1.7259
  761756    1.7596e+08     0.6137
  761757    2.6787e+07     0.5884
  761783    2.1336e+08     1.5842
  761821    3.3853e+08     0.3780
  761842    3.3514e+08     1.7276
  761872    1.3817e+08     1.7900
  761906    5.2255e+08     2.3174
  761920    1.7396e+08     1.2342
  761967    1.7031e+08     1.3973
  762028    1.7341e+08     1.3954
  762060    1.1456e+08     1.4450
  762085    5.0960e+08     1.8380
  762121    7.3180e+07     0.5276
  762186    2.0859e+08     0.3330
  762230    7.2927e+08     2.1368
  762252    3.7693e+08     0.3186
  762253    3.9696e+07     0.7257
  762280    2.9430e+07     0.9510
  762324    5.3245e+08     1.7601
  762345    2.8722e+08     1.0648
  762377    4.3198e+08     0.6512
  762404    1.6886e+08     0.8861
  762440    2.2578e+08     1.2525
  762480    6.2300e+08     1.5551
  762509    3.3477e+08     1.2868
  762542    3.9842e+08     0.3386
  762559    3.1384e+08     0.6240
  762595    1.7655e+08     1.2142
  762614    5.5504e+08     0.9886
  762639    1.7627e+08     2.2633
  762663    7.1428e+08     1.3655
  762678    8.3287e+08     1.2071
  762697    1.7785e+08     0.4194
  762724    8.2270e+08     1.6707
  762752    2.3170e+08     0.4657
  762823    1.2746e+08     1.8715
  762869    6.0263e+08     1.1162
  762878    5.1099e+08     1.1252
  762901    4.7775e+08     1.2103
  762931    1.6356e+08     2.0093
  762977    3.2096e+08     1.0769
  763012    1.2253e+08     1.2485
  763055    8.9818e+08     1.7477
  763079    1.7222e+08     0.7967
  763120    4.5555e+08     1.3144
  763158    3.7504e+07     0.9631
  763211    1.5528e+08     1.4305
  763243    4.8870e+08     1.8819
  763264    2.0325e+08     0.3605
  763295    1.8169e+08     1.3393
  763326    5.0400e+08     1.3255
  763361    6.6421e+08     1.7358
  763376    2.1229e+08     1.3423
  763398    2.6556e+08     2.3024
  763418    2.7130e+08     1.3277
  763455    4.1861e+08     1.1308
  763482    1.2353e+08     0.9692
  763526    1.0833e+08     1.1592
  763545    3.9122e+08     1.9274
  763583    1.2466e+08     1.9351
  763615    3.1163e+08     1.1913
  763639    5.1366e+07     1.3378
  763684    4.6198e+08     1.5611
  763693    1.6131e+08     1.5004
  763727    1.2147e+08     0.9790
  763728    5.6643e+07     0.5155
  763749    1.0905e+09     1.7411
  763760    2.1120e+08     1.3853
  763786    6.8046e+07     0.9126
  763787    4.0400e+07     1.0502
  763845    3.2657e+08     1.7948
  763880    9.1696e+07     0.7707
  763912    2.6158e+08     1.0075
  763924    8.7419e+07     1.1418
  763925    4.7303e+07     0.8160
  763959    3.5774e+08     1.3800
  764000    2.5119e+08     1.6652
  764018    1.3054e+08     0.8249
  764019    4.7980e+07     0.8603
  764049    1.3460e+08     0.4853
  764072    2.9325e+08     0.3303
  764142    8.8623e+07     2.1464
  764178    5.1791e+08     1.1668
  764201    4.0539e+08     1.6125
  764219    3.8183e+07     1.3524
  764220    3.4179e+07     0.9223
  764256    5.9458e+08     1.0398
  764287    1.3987e+08     0.8881
  764324    3.0961e+08     1.0205
  764348    4.2571e+08     0.5874
  764365    3.4842e+08     1.8439
  764407    2.2793e+08     1.2426
  764432    4.6062e+08     0.3476
  764468    3.5892e+07     1.0658
  764531    3.1286e+08     1.2130
  764560    4.0493e+08     2.4714
  764586    4.0079e+08     1.1897
  764615    1.3922e+08     1.5931
  764647    1.4464e+08     1.1470
  764695    1.1449e+09     5.9118
  764714    2.5303e+08     1.7687
  764744    2.0771e+08     0.4661
  764773    5.5470e+08     1.6272
  764808    2.4873e+08     0.5641
  764830    8.0572e+07     0.5521
  764831    4.5844e+07     0.6330
  764878    1.9675e+08     1.2376
  764936    6.9405e+07     0.6816
  764937    6.6162e+07     0.8061
  764997    1.7945e+08     1.3116
  765026    2.9140e+08     1.3489
  765060    2.1961e+08     1.1959
  765114    2.0800e+08     2.1392
  765150    7.6839e+07     0.9171
  765151    4.1924e+07     0.9252
  765177    5.7844e+08     1.2071
  765197    3.6642e+08     1.6013
  765217    3.8072e+08     1.2961
  765251    5.3547e+08     1.5830
  765275    1.7075e+08     0.3059
  765305    6.4208e+07     1.5593
  765349    8.9625e+08     2.2584
  765418    1.1748e+08     0.9853
  765458    3.9791e+08     1.4771
  765486    2.0482e+08     1.0827
  765524    6.1477e+08     2.0589
  765536    3.9321e+08     1.4735
  765537    2.5761e+07     0.7270
  765575    2.4203e+08     1.3928
  765605    5.7382e+08     0.5572
  765622    6.5711e+07     1.2899
  765623    4.3233e+07     0.9343
  765672    1.5083e+08     1.3530
  765724    1.5391e+08     1.2375
  765770    4.9719e+07     0.7197
  765833    5.6385e+07     1.0216
  765878    2.3999e+08     1.3335
  765930    5.1418e+08     1.7462
  765946    5.2219e+08     1.3077
  765973    2.8398e+08     0.3365
  765999    3.4120e+08     0.4110
  766000    4.0066e+07     1.4125
  766017    3.0557e+07     1.1412
  766018    3.0567e+07     0.7297
  766103    2.5554e+08     1.1419
  766150    3.8412e+08     2.4455
  766167    4.8073e+08     1.4773
  766187    2.9438e+08     0.6529
  766230    2.4839e+08     1.2550
  766285    1.0337e+08     1.2687
  766286    3.2631e+07     1.1087
  766359    1.0162e+08     1.1671
  766404    1.6287e+08     1.6131
  766439    2.7628e+08     0.8608
  766462    2.7978e+08     0.8420
  766487    8.1277e+08     1.4945
  766503    1.8369e+08     1.2458
  766541    1.3102e+08     2.8525
  766576    1.4660e+08     0.4851
  766640    5.3650e+08     0.7395
  766673    2.6038e+08     1.1466
  766707    2.1458e+08     0.9609
  766708    4.7507e+07     1.2132
  766731    1.8553e+08     1.7247
  766797    1.8032e+08     1.5915
  766843    3.7439e+08     0.7919
  766873    4.0369e+07     0.7842
  766923    9.4376e+07     1.4838
  766960    2.1120e+08     0.9532
  766990    2.0405e+08     1.9240
  767009    7.5664e+07     0.7010
  767065    2.8869e+08     1.7385
  767113    1.5390e+08     1.0098
  767148    5.4445e+08     1.8893
  767170    2.0585e+08     0.6257
  767312    5.2508e+08     1.5494
  767330    2.2121e+08     1.5245
  767362    4.1099e+08     1.1595
  767400    2.1510e+08     0.5145
  767435    9.0764e+07     1.1147
  767467    8.1481e+07     0.9041
  767503    4.8133e+08     1.8015
  767515    4.2018e+08     1.0677
  767543    3.7942e+08     0.4569
  767570    8.2090e+08     1.9443
  767599    3.4906e+08     0.6816
  767614    3.0597e+08     1.2566
  767655    7.9521e+08     1.6624
  767671    9.5147e+07     1.6584
  767708    9.5778e+07     1.5473
  767709    3.1445e+07     1.1382
  767762    1.2522e+08     1.3893
  767814    4.7330e+08     1.5853
  767842    1.6530e+08     1.2530
  767880    3.6849e+08     2.2288
  767908    2.4198e+08     1.3267
  767943    6.7601e+07     1.1037
  767982    1.5846e+08     1.1771
  768012    2.1141e+08     0.5502
  768013    5.3019e+07     0.7907
  768046    3.2296e+08     1.3755
  768068    6.6254e+07     0.8229
  768140    1.7540e+08     0.7551
  768160    6.0409e+08     0.6134
  768173    1.3331e+08     1.8367
  768204    3.7209e+08     1.0089
  768231    1.9568e+08     1.4383
  768274    4.2757e+08     1.3967
  768288    8.9307e+07     0.6007
  768334    3.1560e+08     2.2234
  768357    8.3293e+08     1.1291
  768384    2.9729e+08     1.1892
  768419    1.5352e+08     1.0953
  768450    5.6955e+08     1.0712
  768463    7.5483e+08     1.3991
  768488    5.5736e+08     0.5248
  768511    1.0422e+08     0.5135
  768580    1.0365e+08     0.8019
  768637    5.2478e+08     0.3987
  768666    2.1264e+08     0.7890
  768699    4.8769e+08     0.9479
  768720    2.3982e+08     1.1191
  768765    2.8604e+08     0.3805
  768791    2.4539e+08     1.2207
  768825    7.6028e+08     1.8277
  768837    3.8698e+08     0.6030
  768854    3.5712e+08     1.2935
  768893    2.5726e+08     0.6244
  768935    3.8033e+08     1.6497
  768954    3.5461e+08     0.9275
  768995    5.9798e+08     1.4226
  769023    1.9229e+08     0.9471
  769049    3.7070e+08     1.4746
  769072    8.9907e+07     1.2061
  769113    1.3058e+08     0.8074
  769114    2.5531e+07     0.8096
  769143    2.0422e+08     1.0892
  769178    1.3070e+08     1.0661
  769205    3.3180e+08     0.9482
  769250    7.5853e+08     1.6253
  769269    4.6998e+07     0.8926
  769270    4.6502e+07     0.9674
  769317    2.2309e+08     3.9906
  769353    2.4656e+08     0.6296
  769354    6.1043e+07     1.0957
  769379    2.6436e+08     0.3092
